fecha,real,prediccion,naive,error_modelo,error_naive
2015-01-31,762.466818181818,761.6397413353367,810.7656521739129,0.10847381509054843,6.334548971884257
2015-02-28,753.889,748.4133794975215,762.466818181818,0.7263165402968452,1.1378091710872562
2015-03-31,730.6486363636366,730.7548718632839,753.889,0.0145398888549364,3.1807851927334596
2015-04-30,740.8859090909091,742.7712950153344,730.6486363636366,0.25447722804430306,1.3817610244246659
2015-05-31,746.0619047619048,739.3717465790999,740.8859090909091,0.8967296333056929,0.6937756287995311
2015-06-30,703.9250000000002,696.6912127770834,746.0619047619048,1.0276360724390865,5.98599350241924
2015-07-31,672.7982608695654,668.7727556941951,703.9250000000002,0.5983227676848446,4.626459511088021
2015-08-31,631.8376190476188,630.7107249704159,672.7982608695654,0.17835184915097058,6.482779845189879
2015-09-30,641.3759090909091,637.2916451692627,631.8376190476188,0.6367972142008682,1.487160635142959
2015-10-31,613.8222727272725,611.2680159766759,641.3759090909091,0.41612317833431556,4.488862263210658
2015-11-30,592.3433333333331,589.1595539874812,613.8222727272725,0.5374888458583027,3.626096249462196
2015-12-31,599.0891304347823,594.589781236934,592.3433333333331,0.7510316861504385,1.1260089290141995
2016-01-31,588.6661904761904,590.8276939368798,599.0891304347823,0.3671866153788894,1.7706027842639305
2016-02-29,615.4557142857141,610.2474077990637,588.6661904761904,0.8462520317477296,4.352794715800967
2016-03-31,630.3443478260868,631.2860926547816,615.4557142857141,0.1494016456152325,2.361984142749951
2016-04-30,673.263333333333,675.6059728321991,630.3443478260868,0.34795293058180743,6.374769482061926
2016-05-31,666.4286363636363,669.1517444430614,673.263333333333,0.4086121050085323,1.0255707208186804
2016-06-30,661.7849999999996,660.1528835901481,666.4286363636363,0.24662336103893345,0.7016835322101178
2016-07-31,675.3628571428569,679.2801958167568,661.7849999999996,0.5800346632138353,2.0104536397365425
2016-08-31,692.4952173913043,691.0863804122816,675.3628571428569,0.20344356807688868,2.4740041256872014
2016-09-30,673.79,677.0182882428621,692.4952173913043,0.47912379864085697,2.7761197689642803
2016-10-31,698.5114285714284,702.7050738896274,673.79,0.6003688911397909,3.5391587825538973
2016-11-30,748.2822727272726,746.4749904006485,698.5114285714284,0.2415241403537549,6.6513461523609045
2016-12-31,759.9504545454547,762.7785519150333,748.2822727272726,0.37214233541975617,1.535387175360159
2017-01-31,779.892272727273,778.4245091301394,759.9504545454547,0.1882008129149515,2.556996508259024
2017-02-28,806.5370000000003,804.9413075136328,779.892272727273,0.1978449204893873,3.3035963970316606
2017-03-31,818.6843478260868,816.5200027300242,806.5370000000003,0.26436869128007023,1.483764512945951
2017-04-30,803.6099999999999,807.9687185518891,818.6843478260868,0.5423922738504006,1.8758288007972634
2017-05-31,799.1417391304349,798.0241245713313,803.6099999999999,0.1398518566080198,0.5591324605854098
2017-06-30,789.1540909090905,790.9935197223981,799.1417391304349,0.23308867488585072,1.2656144517781964
2017-07-31,813.7138095238098,810.8674492715049,789.1540909090905,0.3497986907670336,3.018225612895986
2017-08-31,871.0360869565216,871.7372147639728,813.7138095238098,0.08049354302885892,6.580930261224993
2017-09-30,911.6328571428572,907.6148675811247,871.0360869565216,0.440746461719832,4.45319295681923
2017-10-31,913.1109090909093,914.3911224724293,911.6328571428572,0.14020349212502392,0.16186992547527757
2017-11-30,908.2527272727274,903.4211711204258,913.1109090909093,0.5319616453902221,0.5348931715041472
2017-12-31,907.6199999999998,906.0291709115664,908.2527272727274,0.1752747943449151,0.06971279530283425
2018-01-31,953.1121739130436,951.9604901021563,907.6199999999998,0.12083402587955705,4.773013624018018
2018-02-28,944.3115000000004,945.7373909400671,953.1121739130436,0.150997942952813,0.9319672494768172
2018-03-31,910.1327272727275,910.135653707321,944.3115000000004,0.0003215393212352424,3.7553613558861665
2018-04-30,963.7019047619044,962.2479055185295,910.1327272727275,0.15087645216745882,5.558687517839022
2018-05-31,984.8134782608693,985.5783524813711,963.7019047619044,0.07766691230226552,2.143712892338434
2018-06-30,967.8890476190478,969.5844636112598,984.8134782608693,0.17516635779510903,1.7485920192458648
2018-07-31,918.8681818181818,917.9805938543766,967.8890476190478,0.09659578831524573,5.3349181929302825
2018-08-31,902.2339130434787,898.2108053661273,918.8681818181818,0.4459051715070661,1.8436758510430362
2018-09-30,891.0809999999999,891.099117242098,902.2339130434787,0.0020331756706903903,1.251616075696682
2018-10-31,889.4921739130438,889.4515830715834,891.0809999999999,0.004563372523203046,0.17862170500799746
2018-11-30,836.6163636363634,838.1537717712237,889.4921739130438,0.1837650088719167,6.3201979515264295
2018-12-31,822.2509523809528,822.1193978728589,836.6163636363634,0.015999313556636086,1.7470835654021855
2019-01-31,794.6904347826089,798.4103028769312,822.2509523809528,0.468090206136651,3.468082210638812
2019-02-28,814.3160000000003,812.9891793001877,794.6904347826089,0.16293683285266702,2.4100674943623
2019-03-31,824.7166666666666,824.8159084020335,814.3160000000003,0.012033433951086359,1.2611199805993567
2019-04-30,816.897272727273,818.0652719162816,824.7166666666666,0.14297993493221917,0.9572065179368039
2019-05-31,784.598260869565,788.3895162941025,816.897272727273,0.48320976652886927,4.116630569880586
2019-06-30,774.5925000000002,771.2196576093755,784.598260869565,0.43543442398741306,1.291745126574928
2019-07-31,786.2521739130431,789.2459785402358,774.5925000000002,0.3807690110785966,1.482943297315753
2019-08-31,760.2081818181815,762.0924067164939,786.2521739130431,0.24785643503677512,3.4259026300627937
2019-09-30,756.1933333333334,759.146247944272,760.2081818181815,0.3904973081317653,0.5309288389452549
2019-10-31,741.8443478260871,741.9658415334374,756.1933333333334,0.01637725052516803,1.934231291145494
2019-11-30,756.3238095238094,762.2032294599492,741.8443478260871,0.7773680878619293,1.914452713955772
2019-12-31,768.2818181818184,771.6485005351519,756.3238095238094,0.4382092968568507,1.556461232716444
2020-01-31,775.4413043478265,777.0489352526511,768.2818181818184,0.20731819362866943,0.9232789285102072
2020-02-29,734.645,736.9561248599202,775.4413043478265,0.3145907016205429,5.553199756049043
2020-03-31,692.3695454545453,693.67729643908,734.645,0.18888048920120415,6.105909022572686
2020-04-30,627.2640909090907,626.0794903760633,692.3695454545453,0.1888519604733907,10.379273337821338
2020-05-31,634.8404761904761,634.8489485697833,627.2640909090907,0.0013345682301046935,1.193431352526464
2020-06-30,684.1731818181818,681.3761349200689,634.8404761904761,0.40882147567955496,7.210558223957941
2020-07-31,714.843913043478,715.1737846911014,684.1731818181818,0.04614596859600084,4.290549400457822
2020-08-31,765.4576190476192,760.0300022940943,714.843913043478,0.7090682251328251,6.612215326449389
2020-09-30,768.8368181818183,763.9171682536465,765.4576190476192,0.6398821976041691,0.4395209821234092
2020-10-31,784.3254545454542,781.9327748638209,768.8368181818183,0.30506209734325607,1.9747716045518615
2020-11-30,839.1242857142861,838.3729858188595,784.3254545454542,0.08953380425487101,6.530478512153359
2020-12-31,904.3869565217395,896.9894592781188,839.1242857142861,0.8179570912954515,7.216233088815526
2021-01-31,904.5995238095242,897.2756199780881,904.3869565217395,0.80962941485897,0.02349849653794367
2021-02-28,936.7929999999999,929.7629986683081,904.5995238095242,0.7504327350537188,3.4365624199236944
2021-03-31,997.4499999999999,987.3410936240052,936.7929999999999,1.0134749988465308,6.081207078049033
2021-04-30,1080.6750000000004,1065.7624756653154,997.4499999999999,1.3799268359761308,7.701205265227795
2021-05-31,1157.1442857142854,1133.2238922370207,1080.6750000000004,2.0671919459464005,6.608448631544839
2021-06-30,1130.3604545454543,1124.1812967685673,1157.1442857142854,0.5466537467795463,2.369494709508535
2021-07-31,1158.0031818181822,1144.5720272141289,1130.3604545454543,1.1598547236256307,2.3871028773276737
2021-08-31,1200.6963636363641,1191.063481289608,1158.0031818181822,0.8022746331622477,3.555701767004915
2021-09-30,1274.8622727272725,1272.2900037097963,1200.6963636363641,0.20176838490744142,5.817562467532089
2021-10-31,1314.734285714286,1311.5105781478449,1274.8622727272725,0.2451984101631388,3.032705043160211
2021-11-30,1167.486363636364,1169.927150969032,1314.734285714286,0.20906345535940396,12.6123890320474
2021-12-31,1185.4286956521737,1183.5987790727136,1167.486363636364,0.1543674947444562,1.513573282106051
2022-01-31,1285.1104761904764,1278.941070484498,1185.4286956521737,0.4800681202340562,7.756670137325072
2022-02-28,1379.9540000000004,1384.64246274634,1285.1104761904764,0.33975500243772494,6.872948214905994
2022-03-31,1499.6308695652176,1500.2729583362122,1379.9540000000004,0.04281645463732886,7.980421848738994
2022-04-30,1411.4347619047614,1406.0250894890346,1499.6308695652176,0.3832747047002316,6.248684674694682
2022-05-31,1233.5272727272732,1237.5777624023958,1411.4347619047614,0.3283664467480518,14.422663617654985
2022-06-30,1135.7927272727268,1137.415634308437,1233.5272727272732,0.1428876058756856,8.60496313347834
